"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"28","Emporio Armani Uomo White Plains Bloomingdale's","Bloomingdale's, 175 Bloomingdale Rd, White Plains, NY 10605, USA","armani.com","26GV+2J White Plains, New York, USA","","","https://www.google.com/maps/place/Emporio+Armani+Uomo+White+Plains+Bloomingdale's/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c295c26d4c6c1b:0xecbfb626950a2532!8m2!3d41.025056!4d-73.755907?hl=en",
"27","Michaels","808 Columbus Ave, New York, NY 10025, USA","locations.michaels.com","Q2VM+H5 New York, USA","4.4","(1,172)","https://www.google.com/maps/place/Michaels/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2f6271671a6fb:0x78ba6c45f485ceb8!8m2!3d40.7939667!4d-73.9671163?hl=en",
"26","OMG Jeans","217 7th Ave, New York, NY 10011, USA","omgjeans.com","P2V3+FP New York, USA","4.2","(76)","https://www.google.com/maps/place/OMG+Jeans/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259bb3bc62c5b:0xd0dcd729e59a4754!8m2!3d40.743688!4d-73.995667?hl=en",
"25","Aum Shanti Bookshop & Tarot Card Readings","230 E 14th St, New York, NY 10003, USA","aumshantibookshop.com","P2M7+2H New York, USA","4.4","(51)","https://www.google.com/maps/place/Aum+Shanti+Bookshop+%26+Tarot+Card+Readings/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2599ee31e95b7:0x2bd91bfe39d2780f!8m2!3d40.732544!4d-73.986056?hl=en",
"24","Goodwill Industries Store & Donation Center","2196 5th Ave, New York, NY 10037, USA","goodwillnynj.org","R366+XP New York, USA","4.1","(187)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2f675da76b31d:0x34e8716b9e732702!8m2!3d40.8124616!4d-73.9381898?hl=en",
"23","Blick Art Materials","1-5 Bond St, New York, NY 10012, USA","dickblick.com","P2G4+M3 New York, USA","4.5","(476)","https://www.google.com/maps/place/Blick+Art+Materials/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25985544abcc9:0x236f87aa1a895a4!8m2!3d40.7266681!4d-73.9947577?hl=en",
"22","The UPS Store","10 Bond St, Great Neck, NY 11021, USA","locations.theupsstore.com","Q7QC+7W Great Neck, North Hempstead, NY, USA","3.9","(15)","https://www.google.com/maps/place/The+UPS+Store/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c28999d1db1405:0xa5d6f7e4d5d56acc!8m2!3d40.7882024!4d-73.7276943?hl=en",
"21","Walgreens","145 4th Ave, New York, NY 10003, USA","walgreens.com","P2M6+J5 New York, USA","3.4","(56)","https://www.google.com/maps/place/Walgreens/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25998d87e71a3:0xfb0c1e969a883dbb!8m2!3d40.7340759!4d-73.9895051?hl=en",
"20","Goodwill Industries Store & Donation Center","512 W 181st St, New York, NY 10033, USA","goodwillnynj.org","R3X9+97 New York, USA","3.8","(148)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f41f3af929c3:0xfdd551babda7ec54!8m2!3d40.8484191!4d-73.9318636?hl=en",
"19","Gristede's Foods","1367 Viele Ave, The Bronx, NY 10474, USA","gristedessupermarkets.com","R459+5G New York, USA","1.5","(2)","https://www.google.com/maps/place/Gristede's+Foods/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f50f10b647ff:0x2bd31683594fb911!8m2!3d40.807933!4d-73.881201?hl=en",
